,,GRF_1h_(Normalized),GRF_1h_(Normalized),GRF_1l_(Normalized),GRF_1l_(Normalized),GRF_2h_(Normalized),GRF_2h_(Normalized),GRF_2l_(Normalized),GRF_2l_(Normalized),GRF_(Normalized),GRF_(Normalized),GRF_diff_(Normalized),GRF_diff_(Normalized),Impulse_1h_(Normalized),Impulse_1h_(Normalized),Impulse_1l_(Normalized),Impulse_1l_(Normalized),Velocity,Velocity
,,mean,r_CI,mean,r_CI,mean,r_CI,mean,r_CI,mean,r_CI,mean,r_CI,mean,r_CI,mean,r_CI,mean,r_CI
Style,Time,,,,,,,,,,,,,,,,,,
ST,3240.0,1.5225,1.2598759415777283,75.855,105.78193667833484,0.023582629598084548,0.01669610472144252,0.9510398062853981,1.326482423332481,0.9746224358834827,1.324879247789964,0.9378825748947122,1.3233329598439614,1093.8699589820385,251.14265176446924,800.1770575000057,225.09974033382372,-16.03329393294049,4.447709299195437
ST,3241.0,1.5174999999999998,1.587575354492094,77.045,107.5164154175466,0.02099199928953215,0.021013192653408393,0.9678235627729348,1.3473854569850292,0.988815562062467,1.3470668301847029,0.9520952878804488,1.3455216226471423,1093.8714789820385,251.14256875461615,800.2535075000056,225.05075884686997,-16.04211886394152,4.446775117697434
ST,3242.0,1.65,1.34190471538272,78.73000000000002,109.98735821127879,0.024355471814472448,0.015977791957371746,0.9879173701934613,1.3788518334472832,1.0122728420079337,1.376703639283165,0.9783430882736927,1.3741352452714783,1093.8730627320385,251.14246451869946,800.3313950000057,225.000894685385,-16.050924969739484,4.445823262208623
ST,3243.0,1.635,1.4195918256419895,80.335,112.587827363522,0.023504820292959326,0.014006077944311095,1.0079702329912814,1.4115357972139007,1.0314750532842407,1.4093383824575312,1.0065606816497903,1.403306287677155,1093.8747052320387,251.1422104648086,800.4109275000058,224.95005137655042,-16.05970974579184,4.44485017865646
ST,3244.0,1.69,1.4658474654442735,81.8525,114.77560538367523,0.0206092315700232,0.015296532122952431,1.030943169600491,1.4370815214445447,1.0515524011705144,1.4363966690017653,1.0197647178579612,1.4334188113092574,1093.8763677320385,251.1420044684863,800.4920212500058,224.8981278015665,-16.068474882064613,4.443856724926294
ST,3245.0,1.6375,1.396883832185672,83.12,116.12758823138753,0.0246907128183514,0.018593469238005277,1.0423782395785164,1.4561025650200634,1.0670689523968677,1.4545102175034021,1.0298878797496926,1.4521239373043093,1093.8780314820385,251.14187351360414,800.5745075000057,224.84530825789912,-16.077222221387828,4.442847026806817
ST,3246.0,1.6524999999999999,1.4906287476108782,83.745,117.40712635584454,0.021798445548280573,0.018270346360028434,1.053035059636572,1.4708403597060233,1.0748335051848525,1.469741717968401,1.041391653209023,1.4673218146193572,1093.8796764820386,251.14173742912354,800.6579400000057,224.79189415583602,-16.085957920159036,4.441825526033249
ST,3247.0,1.705,1.3463769991687005,85.09,119.08039912000811,0.025364368891609375,0.015310284399208793,1.0670437363898937,1.4931608240999303,1.0924081052815033,1.4915110602026842,1.0600104890066795,1.4862245435113488,1093.8813552320385,251.14156119132963,800.7423575000057,224.7379372468116,-16.0946809493538,4.440791995737714
ST,3248.0,1.7225,1.3310537156163702,86.07,120.49825897744455,0.022799929901310148,0.014152611657409523,1.0821204703690879,1.509613094242057,1.104920400270398,1.5070444832359275,1.0723675649458237,1.5060774007165367,1093.8830689820384,251.14142032610062,800.8279375000058,224.68344886332676,-16.10338893510103,4.439747360565808
ST,3249.0,1.5775000000000001,1.4037909660339432,87.06250000000001,121.66929262865867,0.023415631878351953,0.01659011143819082,1.0928025510849677,1.5251164690840762,1.1162181829633195,1.5239079170453198,1.078771835803566,1.5220313652598971,1093.8847189820385,251.141272621341,800.9145037500057,224.62830631243955,-16.112085015809413,4.438690371466462
ST,3250.0,1.605,1.2841648898061802,87.6175,122.86533570144039,0.021778289181901524,0.01726597365685226,1.1011543611827217,1.5394392054626271,1.122932650364623,1.536892738231906,1.0881386696440611,1.5380040430692674,1093.8863102320386,251.1411312037781,801.0018437500057,224.57253230467376,-16.120772090392748,4.437621940191548
ST,3251.0,1.8149999999999997,1.489620211168921,88.33,123.87583090243182,0.02297819462066775,0.015146718923274332,1.1109986875090754,1.5517462378938653,1.133976882129743,1.5501025198638736,1.1038625701010119,1.545958275002239,1093.8880202320383,251.1410802119917,801.0898175000058,224.5164679212919,-16.129450285626497,4.436547171775862
ST,3252.0,1.7825,1.377293300821429,89.1525,125.28311421977953,0.021763486638182575,0.01313217275631324,1.1222336892955016,1.568936924106985,1.1439971759336844,1.5687541535006926,1.114017056720779,1.5627508857293448,1093.8898189820384,251.14098568599437,801.1785587500058,224.46002183350504,-16.13811794859747,4.4354624765129245
ST,3253.0,1.7449999999999999,1.356985550587745,90.06249999999999,126.37466338399372,0.021993214988265026,0.013645164507160001,1.1334814946380545,1.5826827860307675,1.1554747096263198,1.581255858488218,1.122857237869597,1.5787939122636463,1093.8915827320386,251.14085248453074,801.2681662500057,224.40295086415767,-16.146774862654688,4.434365775797377
ST,3254.0,1.5425,1.4966628700101052,90.82000000000001,127.54615510531028,0.021381239748240452,0.017609846079677704,1.140688712797223,1.598464836562643,1.1620699525454634,1.5972719196985008,1.132038264185102,1.5937804495001402,1093.8932264820387,251.14066303717786,801.3586075000057,224.34533013764602,-16.1554227403236,4.433257960752696
ST,3255.0,1.7650000000000001,1.518625085370816,91.4425,128.3937647683104,0.02165260768891195,0.015832627835382924,1.151788992944286,1.6075470682856805,1.173441600633198,1.6053429870160234,1.140877972705833,1.6047711464688803,1093.8948802320385,251.14043947533932,801.4497387500057,224.2872402472241,-16.16406163454701,4.432140866223301
ST,3256.0,1.7775,1.5720336804594446,91.9875,129.19864132922527,0.0213282649956039,0.017229446742743012,1.1582717332772565,1.6178036183363678,1.1795999982728604,1.6188861631203877,1.1449308144124581,1.613087258583529,1093.8966514820386,251.14029314251178,801.5414537500056,224.22885253754234,-16.172691763747558,4.431017413430283
ST,3257.0,1.6875,1.4877786867060405,92.46000000000001,129.91023942877308,0.0202197464435105,0.01760389418063316,1.1637509688215333,1.6269185832925086,1.1839707152650434,1.6263275653564657,1.1509422009833938,1.6241629025309652,1093.8983839820385,251.14027791929504,801.6336775000057,224.17023486478877,-16.181316628390793,4.429889042349964
ST,3258.0,1.6325,1.5250460563411554,93.125,130.7024246875674,0.023687195067881375,0.01715817805819063,1.1681638324308712,1.6387309560321255,1.1918510274987524,1.637092377416576,1.1633637096646503,1.631537037400329,1093.9000439820386,251.1401821539368,801.7264700000056,224.11142732624563,-16.18993536751941,4.428754917810353
ST,3259.0,1.7425,1.4070395465217327,93.63749999999999,131.4446632602734,0.023791253497607877,0.01479822018832378,1.176485840445962,1.6471223428996062,1.2002770939435696,1.6458868633473511,1.168388750343721,1.6409995164211775,1093.9017314820385,251.1399305811242,801.8198512500056,224.0523513792697,-16.198545953458687,4.427613029826633
ST,3260.0,1.7425000000000002,1.4327276436424095,93.9025,131.53772089956016,0.02279351093367605,0.017623547921929678,1.1807537560382453,1.6478204374424643,1.203547266971921,1.6441952976700625,1.167238004175604,1.6472024674316588,1093.9034739820386,251.13983706686852,801.9136212500057,223.99310027583712,-16.20715069127823,4.426469710715213
ST,3261.0,1.3625,1.3789865477755403,93.96249999999999,131.7664936456148,0.022442175418730875,0.017124708501207096,1.1765414347904064,1.6530398720523545,1.1989836102091376,1.6482496022727182,1.173639204064641,1.6486894016354032,1093.9050264820385,251.1397465604698,802.0075537500056,223.93389373409036,-16.21575607583964,4.425326575462934
ST,3262.0,1.63,1.446524624091901,94.065,132.03955486069478,0.020832767076724875,0.017444751087931747,1.1831212503425474,1.6539614298259275,1.2039540174192724,1.6513874987082768,1.1708164703969457,1.6526484657392766,1093.9065227320386,251.13961109788042,802.1015675000057,223.87458576368536,-16.224361257025826,4.424180464993654
ST,3263.0,1.7274999999999998,1.4230642844317882,94.01,132.1414474163657,0.022945143758709124,0.014729455496669762,1.1816619535201713,1.6556248818552535,1.2046070972788807,1.655091193761021,1.1740488324854936,1.648970262128173,1093.9082014820387,251.13946141593775,802.1956050000057,223.8151788251702,-16.232963626468475,4.423031365451362
ST,3264.0,1.4475,1.6899958018461434,94.00750000000001,132.0795469479013,0.0176670574369973,0.01667030164280165,1.182723507597352,1.6543573691187823,1.2003905650343492,1.6534480615325762,1.1747218956235483,1.6508075142006935,1093.9097889820387,251.13923218378366,802.2896137500056,223.75588920534014,-16.24156777763732,4.42188185532768
ST,3265.0,1.59,1.5407173677641657,94.155,131.9968275100411,0.02342649133520875,0.01771214384095612,1.1814412219620627,1.6547690317816717,1.2048677132972714,1.6543700370085175,1.171133186105699,1.6491032312460987,1093.9113077320385,251.13898537737032,802.3836950000057,223.69667583722517,-16.250171798498155,4.420732495170096
ST,3266.0,1.5975,1.5221382391719707,94.41,132.2690983889633,0.023818238832023674,0.014998366517800414,1.1847965955294992,1.658123163441764,1.208614834361523,1.6547203476112302,1.1791717892917926,1.6529664089682858,1093.9129014820387,251.1386302351559,802.4779775000056,223.63748554847575,-16.258771707224323,4.4195818844608885
ST,3267.0,1.6925000000000001,1.5349597323515545,94.6525,132.55245831254254,0.02311534341501435,0.015158233467388817,1.1894760978202399,1.6608983012557168,1.212591441235254,1.6578269241182055,1.1811266675811314,1.657042649766452,1093.9145464820385,251.1383243650899,802.5725087500057,223.5783379719814,-16.267367754086525,4.41843168830582
ST,3268.0,1.6525,1.5027177735365018,94.68,132.83437911970242,0.021349329943501524,0.017718382050418993,1.190108145736683,1.664274098107408,1.2114574756801848,1.6643743845667782,1.1769348981808452,1.6604608437320267,1093.9162189820386,251.13821688452407,802.6671750000056,223.51911786822748,-16.275962379628066,4.41728047926333
ST,3269.0,1.6600000000000001,1.363195701814466,94.8375,133.20538111405588,0.021237027966206475,0.01364854756586598,1.1926562920604016,1.6686593826903018,1.2138933200266082,1.6654918862898813,1.1856240864634646,1.6651460235466722,1093.9178752320386,251.138167816625,802.7619337500056,223.45980241230896,-16.28455635423021,4.416127593124293
ST,3270.0,2.0275,1.4546888586782027,95.37,133.69519386893393,0.026285148660493675,0.015826132337306592,1.1998671397915892,1.6745653392885158,1.2261522884520832,1.6722995434797752,1.1884753572932039,1.6698678848226707,1093.9197189820386,251.13805636806188,802.8570375000056,223.4003505186013,-16.293142981425973,4.414971266179389
ST,3271.0,1.6075,1.5396345603878334,95.8425,134.4558646964864,0.0205867387116743,0.016111361749137555,1.2058083703850506,1.684083888970849,1.2263951090967253,1.6822953250205064,1.193576236439455,1.682033366408554,1093.9215364820386,251.13790302979712,802.9526437500057,223.34058566772612,-16.3017233577272,4.413807917312015
ST,3272.0,1.57,1.3600288973714878,96.3375,135.22380699809915,0.02349409199658145,0.014437065300187716,1.2091832655118002,1.6950413493638417,1.2326773575083816,1.689851853260814,1.2048006534752709,1.6912263880477585,1093.9231252320387,251.1376083913699,803.0487337500057,223.28049994510727,-16.310300471493896,4.412637246250935
ST,3273.0,1.895,1.462446241784296,96.86999999999999,136.12022724699037,0.023670359254187274,0.01469222290457061,1.2186465544064897,1.704985231903017,1.2423169136606769,1.7057073731387888,1.208788279313775,1.6977887609723863,1093.9248577320386,251.13733839416327,803.1453375000057,223.22019392123613,-16.318869624358314,4.411460143187994
ST,3274.0,1.8199999999999998,1.438741629840196,97.5825,136.98821873746795,0.023175863169901875,0.017701507039933787,1.227279958544939,1.715977084511162,1.250455821714841,1.716691973442315,1.2113722671023923,1.7119799555845103,1093.9267152320385,251.1372679727141,803.2425637500057,223.15955028974662,-16.327429887990625,4.410276014450293
ST,3275.0,1.7200000000000002,1.6224440466065249,98.32499999999999,138.09162851526366,0.0207147389921721,0.015040312153000165,1.238006862174105,1.729187428643156,1.2587216011662772,1.7285682575925478,1.2275186043281803,1.7250425085147225,1093.9284852320384,251.13716478104743,803.3405175000057,223.09850231848628,-16.335981949279184,4.409083493226182
ST,3276.0,1.7075,1.4936545164401365,99.0275,139.30031297088453,0.022651891293150775,0.017651611158815684,1.2433723064951177,1.745957247931589,1.2660241977882687,1.745937837266297,1.236608388719264,1.7385770648486067,1093.9301989820385,251.13704691978967,803.4391937500056,223.0371336709697,-16.344526226379706,4.4078825775999055
ST,3277.0,1.7125000000000001,1.5181448194751694,100.19500000000001,140.7807336097435,0.02180150969221585,0.016618800389760564,1.260053008525413,1.7635466524373966,1.2818545182176289,1.7619753442419714,1.2496663643824135,1.7598238537319801,1093.9319089820385,251.13697194045858,803.5388050000057,222.97522376369335,-16.353058937021704,4.40667083492585
ST,3278.0,1.68,1.4490007516414782,101.39,142.48405845791078,0.02352019893508035,0.017613307778359292,1.2733521164202652,1.7856854750000406,1.2968723153553459,1.7836151360801524,1.26375110404899,1.781296719143382,1093.9336052320386,251.1367913236959,803.6395975000057,222.91252844919921,-16.361576223604917,4.405443660177005
ST,3279.0,1.7175,1.3960240939203805,102.5625,144.04095398441868,0.025443615675478704,0.01660923484966304,1.2865590264501512,1.8059171946579435,1.31200264212563,1.8021303023212827,1.2810276548938337,1.800364806271534,1093.9353039820385,251.13653330663848,803.7415737500057,222.84920152163434,-16.370078436126178,4.404202486095768
ST,3280.0,1.5574999999999999,1.5706993029046072,103.225,145.0955715142924,0.019931649946052826,0.015923638669959578,1.2978611228379393,1.8177368194096364,1.317792772783992,1.8161797760859797,1.2888445198804057,1.814216772635078,1093.9369414820385,251.13630963932087,803.8444675000056,222.78545096810888,-16.378570188418724,4.402951624271399
ST,3281.0,1.5425,1.7462038236090378,104.2425,146.36546820061162,0.018681409660892302,0.021042213081867323,1.311362979543663,1.83330042776596,1.330044389204555,1.8324652825848935,1.2969659967175757,1.8323298960955288,1093.9384914820387,251.1362505569824,803.9482012500057,222.7212148990011,-16.38705291983773,4.401691671073094
ST,3282.0,1.6524999999999999,1.4277146495537631,105.14500000000001,147.4464219154465,0.02394676395594805,0.01627959760948342,1.320157443059632,1.8480262226335304,1.34410420701558,1.8442520686036623,1.3092679174601725,1.8457126834613167,1093.9400889820386,251.13616568530807,804.0528950000057,222.65650347821474,-16.39552249553962,4.400421689199682
ST,3283.0,1.6675,1.5418515093102276,106.1025,149.10937646269167,0.022165574219939574,0.015972048767297138,1.3336451527449065,1.8681989110494335,1.355810726964846,1.8665937669731403,1.3237258388439037,1.8640934358864731,1093.9417489820385,251.135920858527,804.1585187500057,222.591271310155,-16.403979188072626,4.39913896747999
ST,3284.0,1.8125,1.643613093722496,107.12750000000001,150.46500610762206,0.02227144801447795,0.01568170863636156,1.3480272608371664,1.8844920525762305,1.3702987088516445,1.8824753243180692,1.3382928048615952,1.8806404123512142,1093.9434889820384,251.1357305901386,804.2651337500056,222.52554441115763,-16.41242278335472,4.397844877831406
ST,3285.0,1.625,1.4644798413457323,107.97749999999999,151.7279163575086,0.0229833494100129,0.015187385511561005,1.3559516957803603,1.9015903170299133,1.3789350451903732,1.8990894913227103,1.3477648460579987,1.8971512125365273,1093.9452077320384,251.13551025263826,804.3726862500056,222.45933255120877,-16.420854816477696,4.396539881585432
ST,3286.0,1.6350000000000002,1.336266422074284,108.9975,153.27973711366215,0.020846419987266225,0.014940926890482856,1.3704800565137885,1.9201970106768167,1.3913264765010547,1.9186861691623927,1.3573812652059885,1.9181285572390805,1093.9468377320386,251.13532733911754,804.4811737500056,222.39249131706214,-16.429276335716853,4.395222580565365
